time,inflow
41786.58333,0.562675102
41786.70833,0.675518401
41786.83333,0.66518552
41786.95833,0.544459507
41787.08333,0.558070995
41787.20833,0.595295476
41787.33333,0.562800623
41787.45833,0.576698298
41787.58333,0.539222775
41787.70833,0.506291108
41787.83333,0.524762765
41787.95833,0.612998946
41788.08333,0.436305669
41788.20833,0.538243711
41788.33333,0.524059848
41788.45833,0.472716775
41788.58333,0.486785158
41788.70833,0.505166441
41788.83333,0.523803786
41788.95833,0.537731586
41789.08333,0.435647939
41789.20833,0.542491339
41789.33333,0.505588191
41789.45833,0.473851484
41789.58333,0.473911734
41789.70833,0.497012602
41789.83333,0.49225787
41789.95833,0.491861224
41790.08333,0.47328915
41790.20833,0.478053924
41790.33333,0.44063363
41790.45833,0.473068233
41790.58333,0.440924838
41790.70833,0.422578702
41790.83333,0.455063514
41790.95833,0.460410704
41791.08333,0.443053673
41791.20833,0.260139579
41791.33333,0.260716975
41791.45833,0.400763167
41791.58333,0.396344831
41791.70833,0.383687302
41791.83333,0.40378069
41791.95833,0.403876086
41792.08333,0.422985389
41792.20833,0.409409048
41792.33333,0.307767234
41792.45833,0.219405533
41792.58333,0.193292162
41792.70833,0.144318924
41792.83333,0.421679972
41792.95833,0.421830597
41793.08333,0.400487021
41793.20833,0.107004067
41793.33333,0.29543606
41793.45833,0.273625546
41793.58333,0.245985841
41793.70833,0.10600492
41793.83333,0.418436512
41793.95833,0.46056635
41794.08333,0.416036552
41794.20833,0.190103931
41794.33333,0.202555606
41794.45833,0.305091128
41794.58333,0.439167545
41794.70833,0.386845408
41794.83333,0.596334789
41794.95833,0.65492293
41795.08333,0.290606015
41795.20833,0.651654366
41795.33333,0.610659236
41795.45833,0.365321082
41795.58333,0.579545112
41795.70833,0.268770397
41795.83333,0.413797259
41795.95833,0.613767134
41796.08333,0.097750665
41796.20833,0.276146006
41796.33333,0.32911081
41796.45833,0.369498418
41796.58333,0.36728423
41796.70833,0.273474921
41796.83333,0.325822162
41796.95833,0.41002159
41797.08333,0.136857961
41797.20833,0.17473013
41797.33333,0.149364864
41797.45833,0.160355475
41797.58333,0.435070543
41797.70833,0.196957373
41797.83333,0.264974645
41797.95833,0.328493247
41798.08333,0.291429432
41798.20833,0.196083748
41798.33333,0.095928102
41798.45833,0.131249686
41798.58333,0.391640307
41798.70833,0.294190892
41798.83333,0.335467189
41798.95833,0.315614801
41799.08333,0.285740824
41799.20833,0.126499975
41799.33333,0.150735553
41799.45833,0.205809108
41799.58333,0.329035497
41799.70833,0.388492243
41799.83333,0.410493548
41799.95833,0.500883667
41800.08333,0.444946528
41800.20833,0.333122458
41800.33333,0.394170809
41800.45833,0.264793895
41800.58333,0.502967314
41800.70833,0.208535422
41800.83333,0.464723603
41800.95833,0.493794246
41801.08333,0.301666918
41801.20833,0.157619119
41801.33333,0.199307125
41801.45833,0.257829994
41801.58333,0.452688658
41801.70833,0.435170959
41801.83333,0.414535322
41801.95833,0.396204248
41802.08333,0.521082492
41802.20833,0.421569513
41802.33333,0.177305819
41802.45833,0.277426319
41802.58333,0.289270472
41802.70833,0.331560978
41802.83333,0.27574936
41802.95833,0.289491389
41803.08333,0.320058242
41803.20833,0.323597931
41803.33333,0.048280364
41803.45833,0.130064769
41803.58333,0.312612341
41803.70833,0.284530803
41803.83333,0.242451172
41803.95833,0.31668424
41804.08333,0.28769393
41804.20833,0.187382638
41804.33333,0.045850279
41804.45833,0.029155997
41804.58333,0.192343224
41804.70833,0.219521012
41804.83333,0.252613345
41804.95833,0.275739318
41805.08333,0.29261435
41805.20833,0.170994628
41805.33333,0.297529748
41805.45833,0.197364061
41805.58333,0.379108299
41805.70833,0.327805392
41805.83333,0.249269468
41805.95833,0.299086208
41806.08333,0.362419039
41806.20833,0.227443892
41806.33333,0.303409148
41806.45833,0.16596877
41806.58333,0.231365165
41806.70833,0.117748657
41806.83333,0.190565848
41806.95833,0.297886228
41807.08333,0.198533916
41807.20833,0.207491088
41807.33333,0.177617111
41807.45833,0.106562233
41807.58333,0.336099814
41807.70833,0.209700256
41807.83333,0.159024954
41807.95833,0.180699905
41808.08333,0.142511422
41808.20833,0.042285485
41808.33333,0.041632776
41808.45833,0.019967867
41808.58333,0.039870462
41808.70833,0.237254607
41808.83333,0.102766481
41808.95833,0.119621429
41809.08333,0.107727067
41809.20833,0.085298991
41809.33333,0.061073455
41809.45833,0.041612693
41809.58333,0.069714314
41809.70833,0.082130843
41809.83333,0.056153035
41809.95833,0.371612191
41810.08333,0.405286941
41810.20833,0.331967666
41810.33333,0.117357032
41810.45833,0.166425667
41810.58333,0.354702013
41810.70833,0.33631571
41810.83333,0.390595973
41810.95833,0.360440829
41811.08333,0.328086559
41811.20833,0.311733695
41811.33333,0.279459758
41811.45833,0.253507054
41811.58333,0.438560024
41811.70833,0.396103831
41811.83333,0.354455992
41811.95833,0.410890194
41812.08333,0.341221067
41812.20833,0.189923181
41812.33333,0.125345183
41812.45833,0.327092434
41812.58333,0.371506753
41812.70833,0.43475423
41812.83333,0.451935532
41812.95833,0.543430235
41813.08333,0.340146608
41813.20833,0.225591203
41813.33333,0.150640157
41813.45833,0.249083697
41813.58333,0.27791334
41813.70833,0.286679721
41813.83333,0.283320781
41813.95833,0.43841442
41814.08333,0.238022795
41814.20833,0.186825325
41814.33333,0.116212281
41814.45833,0.11620726
41814.58333,0.186197721
41814.70833,0.21939047
41814.83333,0.098945624
41814.95833,0.368208063
41815.08333,0.227745142
41815.20833,0.130155144
41815.33333,0.150564844
41815.45833,0.142250339
41815.58333,0.441748255
41815.70833,0.336089773
41815.83333,0.416473364
41815.95833,0.344991716
41816.08333,0.436160064
41816.20833,0.052548075
41816.33333,0.045172466
41816.45833,0.15132299
41816.58333,0.35510368
41816.70833,0.39435658
41816.83333,0.357423307
41816.95833,0.406632525
41817.08333,0.368383793
41817.20833,0.196349852
41817.33333,0.133288146
41817.45833,0.1599036
41817.58333,0.35138324
41817.70833,0.28883366
41817.83333,0.372249837
41817.95833,0.4731084
41818.08333,0.335607772
41818.20833,0.401154792
41818.33333,0.305854295
41818.45833,0.261530351
41818.58333,0.310694382
41818.70833,0.328955164
41818.83333,0.357342973
41818.95833,0.445518903
41819.08333,0.274223026
41819.20833,0.201119647
41819.33333,0.147687905
41819.45833,0.030878144
41819.58333,0.308937089
41819.70833,0.378736758
41819.83333,0.394989205
41819.95833,0.39861927
41820.08333,0.350077823
41820.20833,0.191906412
41820.33333,0.091841141
41820.45833,0.025244766
41820.58333,0.30666265
41820.70833,0.221062409
41820.83333,0.164713561
41820.95833,0.429939248
41821.08333,0.317472511
41821.20833,0.134548376
41821.33333,0.043154089
41821.45833,0.078561028
41821.58333,0.286569262
41821.70833,0.259667621
41821.83333,0.254425867
41821.95833,0.274509213
41822.08333,0.216960386
41822.20833,0.071828087
41822.33333,0.052106241
41822.45833,0.020816388
41822.58333,0.463317769
41822.70833,0.456308681
41822.83333,0.32106743
41822.95833,0.21848672
41823.08333,0.165662499
41823.20833,0.206210775
41823.33333,0.141130692
41823.45833,0.026464829
41823.58333,0.196490435
41823.70833,0.448119697
41823.83333,0.348415926
41823.95833,0.436481398
41824.08333,0.487237034
41824.20833,0.490746598
41824.33333,0.551840137
41824.45833,0.685399408
41824.58333,0.92358789
41824.70833,0.504428378
41824.83333,0.504428378
41824.95833,0.504428378
41825.08333,0.504428378
41825.20833,0.504428378
41825.33333,0.504428378
41825.45833,0.833458854
41825.58333,0.873555254
41825.70833,0.504428378
41825.83333,0.695897977
41825.95833,0.790716473
41826.08333,0.54933976
41826.20833,0.854887784
41826.33333,0.61134709
41826.45833,0.500391625
41826.58333,0.583586886
41826.70833,0.538625295
41826.83333,0.46068685
41826.95833,0.572761962
41827.08333,0.541753276
41827.20833,0.503564794
41827.33333,0.471029774
41827.45833,0.507651755
41827.58333,0.448777426
41827.70833,0.410498569
41827.83333,0.407019129
41827.95833,0.49129889
41828.08333,0.532499874
41828.20833,0.438334086
41828.33333,0.43499523
41828.45833,0.481412863
41828.58333,0.411663403
41828.70833,0.457302807
41828.83333,0.466330271
41828.95833,0.491469599
41829.08333,0.413872571
41829.20833,0.228960185
41829.33333,0.03265552
41829.45833,0.491444495
41829.58333,0.466646583
41829.70833,0.434568459
41829.83333,0.461520309
41829.95833,0.453376513
41830.08333,0.453507054
41830.20833,0.482386906
41830.33333,0.167324396
41830.45833,0.574177838
41830.58333,0.438439524
41830.70833,0.40564342
41830.83333,0.456163077
41830.95833,0.4204097
41831.08333,0.420374554
41831.20833,0.389576743
41831.33333,0.423698348
41831.45833,0.397569915
41831.58333,0.421318472
41831.70833,0.434061355
41831.83333,0.430571873
41831.95833,0.382422052
41832.08333,0.468338605
41832.20833,0.400979063
41832.33333,0.417773761
41832.45833,0.398328061
41832.58333,0.407340463
41832.70833,0.420118492
41832.83333,0.442827735
41832.95833,0.635507356
41833.08333,0.504428378
41833.20833,0.504428378
41833.33333,0.504428378
41833.45833,0.504428378
41833.58333,0.504428378
41833.70833,0.504428378
41833.83333,0.788170909
41833.95833,0.698850228
41834.08333,0.813762113
41834.20833,0.447145654
41834.33333,0.643053673
41834.45833,0.726163579
41834.58333,0.554270221
41834.70833,0.504428378
41834.83333,0.504428378
41834.95833,0.504428378
41835.08333,0.504428378
41835.20833,0.504428378
41835.33333,0.504428378
41835.45833,0.504428378
41835.58333,0.504428378
41835.70833,0.504428378
41835.83333,0.504428378
41835.95833,0.504428378
41836.08333,0.504428378
41836.20833,0.504428378
41836.33333,0.504428378
41836.45833,0.504428378
41836.58333,0.504428378
41836.70833,0.504428378
41836.83333,0.504428378
41836.95833,0.504428378
41837.08333,0.504428378
41837.20833,0.504428378
41837.33333,0.504428378
41837.45833,0.504428378
41837.58333,0.504428378
41837.70833,0.504428378
41837.83333,0.504428378
41837.95833,0.504428378
41838.08333,0.504428378
41838.20833,0.504428378
41838.33333,0.504428378
41838.45833,0.925706683
41838.58333,0.504428378
41838.70833,0.904448461
41838.83333,0.791740724
41838.95833,0.791645328
41839.08333,0.949349802
41839.20833,0.768529397
41839.33333,0.734819501
41839.45833,0.76746498
41839.58333,0.679690716
41839.70833,0.726314204
41839.83333,0.633022041
41839.95833,0.631681478
41840.08333,0.548169905
41840.20833,0.631505749
41840.33333,0.519887533
41840.45833,0.566526083
41840.58333,0.478023799
41840.70833,0.589591806
41840.83333,0.654747201
41840.95833,0.501390772
41841.08333,0.566335291
41841.20833,0.231520811
41841.33333,0.343058694
41841.45833,0.144459507
41841.58333,0.4326505
41841.70833,0.409152985
41841.83333,0.199824271
41841.95833,0.394793393
41842.08333,0.293568308
41842.20833,0.308655922
41842.33333,0.229447206
41842.45833,0.140959984
41842.58333,0.28979766
41842.70833,0.37814932
41842.83333,0.40828438
41842.95833,0.428935081
41843.08333,0.331234624
41843.20833,0.368112668
41843.33333,0.242546568
41843.45833,0.328548476
41843.58333,0.394933976
41843.70833,0.402289501
41843.83333,0.471561982
41843.95833,0.436205252
41844.08333,0.440844505
41844.20833,0.231741728
41844.33333,0.208178943
41844.45833,0.24603605
41844.58333,0.367816438
41844.70833,0.503574836
41844.83333,0.38733243
41844.95833,0.196656123
41845.08333,0.508535422
41845.20833,0.1740724
41845.33333,0.155143847
41845.45833,0.322884973
41845.58333,0.304343024
41845.70833,0.304438419
41845.83333,0.332339208
41845.95833,0.179088216
41846.08333,0.192759954
41846.20833,0.093407642
41846.33333,0.117221469
41846.45833,0.104132148
41846.58333,0.275669026
41846.70833,0.266129437
41846.83333,0.263699352
41846.95833,0.271958628
41847.08333,0.162479289
41847.20833,0.048787468
41847.33333,0.108791485
41847.45833,0.131174374
41847.58333,0.191364161
41847.70833,0.114635738
41847.83333,0.085027866
41847.95833,0.277687403
41848.08333,0.197092936
41848.20833,0.079223779
41848.33333,0.098102124
41848.45833,0.117517698
41848.58333,0.490124015
41848.70833,0.22305066
41848.83333,0.050278656
41848.95833,0.266661646
41849.08333,0.241637797
41849.20833,0.110568861
41849.33333,0.130697394
41849.45833,0.085344178
41849.58333,0.235552543
41849.70833,0.037234523
41849.83333,0.128222122
41849.95833,0.263849977
41850.08333,0.23451323
41850.20833,0.005753879
41850.33333,0.023848973
41850.45833,0.06668675
41850.58333,0.306466837
41850.70833,0.115981322
41850.83333,0.098127228
41850.95833,0.375925089
41851.08333,0.101405834
41851.20833,0.14069388
41851.33333,0.15000251
41851.45833,0.159983933
41851.58333,0.124300849
41851.70833,0.14249636
41851.83333,0.095451122
41851.95833,0.225616308
41852.08333,0.076497464
41852.20833,0.182838781
41852.33333,0.136350856
41852.45833,0.133378521
41852.58333,0.188507305
41852.70833,0.178304966
41852.83333,0.12203143
41852.95833,0.304719586
41853.08333,0.088607722
41853.20833,0.070020585
41853.33333,0.17694934
41853.45833,0.075980318
41853.58333,0.12917106
41853.70833,0.157754682
41853.83333,0.119862429
41853.95833,0.247170759
41854.08333,0.064186373
41854.20833,0.088617764
41854.33333,0.091730682
41854.45833,0.018115178
41854.58333,0.039448712
41854.70833,0.231425415
41854.83333,0.19741929
41854.95833,0.138976754
41855.08333,0.128463122
41855.20833,0.141085505
41855.33333,0.093226892
41855.45833,0.083401115
41855.58333,0.110598986
41855.70833,0.107942963
41855.83333,0.108490234
41855.95833,0.197750665
41856.08333,0.22191093
41856.20833,0.042652006
41856.33333,0.059060099
41856.45833,0.075111714
41856.58333,0.151694532
41856.70833,0.108188984
41856.83333,0.133117437
41856.95833,0.280564342
41857.08333,0.102515439
41857.20833,0.03745544
41857.33333,0.018858262
41857.45833,0.019124366
41857.58333,0.069739419
41857.70833,0.049671135
41857.83333,0.041502234
41857.95833,0.103233419
41858.08333,0.261324497
41858.20833,0.121855701
41858.33333,0.121860722
41858.45833,0.054189888
41858.58333,0.070362002
41858.70833,0.088964201
41858.83333,0.051789928
41858.95833,0.088989306
41859.08333,0.223813827
41859.20833,0.107601546
41859.33333,0.048109655
41859.45833,0.062830748
41859.58333,0.132685645
41859.70833,0.051870262
41859.83333,0.177396194
41859.95833,0.037209419
41860.08333,0.078234674
41860.20833,0.050198323
41860.33333,0.052216699
41860.45833,0.130637144
41860.58333,0.322016368
41860.70833,0.098985791
41860.83333,0.072274941
41860.95833,0.244755736
41861.08333,0.090651202
41861.20833,0.063824873
41861.33333,0.085007782
41861.45833,0.340427775
41861.58333,0.382517447
41861.70833,0.317773761
41861.83333,0.355354722
41861.95833,0.218054928
41862.08333,0.222879952
41862.20833,0.271195461
41862.33333,0.224531807
41862.45833,0.273344379
41862.58333,0.13535673
41862.70833,0.444494653
41862.83333,0.310398152
41862.95833,0.270201336
41863.08333,0.190284681
41863.20833,0.152302054
41863.33333,0.294045288
41863.45833,0.251714616
41863.58333,0.37004569
41863.70833,0.106923733
41863.83333,0.149405031
41863.95833,0.176537631
41864.08333,0.199066124
41864.20833,0.103007481
41864.33333,0.137555857
41864.45833,0.122262389
41864.58333,0.111738716
41864.70833,0.058146307
41864.83333,0.05276397
41864.95833,0.098051915
41865.08333,0.021479138
41865.20833,0.023547723
41865.33333,0.074448963
41865.45833,0.377406236
41865.58333,0.215288447
41865.70833,0.102083647
41865.83333,0.214625697
41865.95833,0.191012703
41866.08333,0.031817041
41866.20833,0.024160265
41866.33333,0.067123563
41866.45833,0.350785761
41866.58333,0.189757494
41866.70833,0.078345132
41866.83333,0.28307476
41866.95833,0.27257117
41867.08333,0.050278656
41867.20833,0.142260381
41867.33333,0.099733896
41867.45833,0.138590149
41867.58333,0.364015665
41867.70833,0.257403223
41867.83333,0.273896671
41867.95833,0.254727118
41868.08333,0.273861525
41868.20833,0.256313702
41868.33333,0.22929156
41868.45833,0.315634885
41868.58333,0.359205704
41868.70833,0.299854396
41868.83333,0.342200131
41868.95833,0.457955515
41869.08333,0.909825777
41869.20833,0.504428378
41869.33333,0.504428378
41869.45833,0.504428378
41869.58333,0.504428378
41869.70833,0.504428378
41869.83333,0.504428378
41869.95833,0.504428378
41870.08333,0.504428378
41870.20833,0.504428378
41870.33333,0.504428378
41870.45833,0.504428378
41870.58333,0.504428378
41870.70833,0.96122408
41870.83333,0.504428378
41870.95833,0.977340965
41871.08333,0.854169805
41871.20833,0.8931566
41871.33333,0.765958729
41871.45833,0.598528895
41871.58333,0.68199026
41871.70833,0.705578149
41871.83333,0.52736858
41871.95833,0.531520811
41872.08333,0.661650851
41872.20833,0.614992218
41872.33333,0.550148115
41872.45833,0.570653211
41872.58333,0.528478184
41872.70833,0.528357684
41872.83333,0.546834363
41872.95833,0.486217804
41873.08333,0.569764523
41873.20833,0.504870211
41873.33333,0.504694482
41873.45833,0.462660039
41873.58333,0.485821158
41873.70833,0.52742883
41873.83333,0.43919767
41873.95833,0.504031732
41874.08333,0.504102023
41874.20833,0.443259527
41874.33333,0.503680273
41874.45833,0.464457499
41874.58333,0.401586584
41874.70833,0.512742883
41874.83333,0.506773108
41874.95833,0.432469749
41875.08333,0.469548627
41875.20833,0.488201034
41875.33333,0.469423106
41875.45833,0.469563689
41875.58333,0.427981122
41875.70833,0.451041824
41875.83333,0.446944821
41875.95833,0.431776874
41876.08333,0.404553899
41876.20833,0.125566099
41876.33333,0.264442436
41876.45833,0.218120199
41876.58333,0.297625144
41876.70833,0.046467842
41876.83333,0.278636341
41876.95833,0.083827886
41877.08333,0.183541698
41877.20833,0.088266305
41877.33333,0.024983682
41877.45833,0.131309936
41877.58333,0.166832354
41877.70833,0.089983431
41877.83333,0.042792589
41877.95833,0.202309585
41878.08333,0.140975046
41878.20833,0.041492193
41878.33333,0.036682231
41878.45833,0.237962545
41878.58333,0.179520008
41878.70833,0.195205101
41878.83333,0.235587689
41878.95833,0.137847065
41879.08333,0.123537681
41879.20833,0.056238389
41879.33333,0.077938445
41879.45833,0.09796154
41879.58333,0.201205001
41879.70833,0.153416679
41879.83333,0.159687704
41879.95833,0.185665512
41880.08333,0.11212532
41880.20833,0.054164784
41880.33333,0.088823618
41880.45833,0.082883968
41880.58333,0.117326907
41880.70833,0.066003916
41880.83333,0.158025807
41880.95833,0.069543606
41881.08333,0.027795351
41881.20833,0.143932319
41881.33333,0.076497464
41881.45833,0.065928604
41881.58333,0.166340312
41881.70833,0.070859065
41881.83333,0.053220867
41881.95833,0.20204348
41882.08333,0.078224632
41882.20833,0.040377567
41882.33333,0.131204499
41882.45833,0.103645127
41882.58333,0.104814982
41882.70833,0.044610132
41882.83333,0.068594668
41882.95833,0.187523221
41883.08333,0.017472511
41883.20833,0.073791234
41883.33333,0.093226892
41883.45833,0.041306422
41883.58333,0.391635286
41883.70833,0.398699603
41883.83333,0.310011548
41883.95833,0.391459557
41884.08333,0.349686198
41884.20833,0.276899131
41884.33333,0.297911332
41884.45833,0.238926545
41884.58333,0.373464879
41884.70833,0.322764473
41884.83333,0.377597028
41884.95833,0.310137069
41885.08333,0.342908068
41885.20833,0.158984787
41885.33333,0.058718683
41885.45833,0.131053874
41885.58333,0.26993021
41885.70833,0.317010594
41885.83333,0.271873274
41885.95833,0.297459457
41886.08333,0.345277903
41886.20833,0.210111965
41886.33333,0.222664056
41886.45833,0.399271979
41886.58333,0.2735904
41886.70833,0.375523422
41886.83333,0.441125672
41886.95833,0.467038209
41887.08333,0.319767033
41887.20833,0.481061405
41887.33333,0.482738364
41887.45833,0.395576643
41887.58333,0.608319526
41887.70833,0.142139881
41887.83333,0.398468645
41887.95833,0.336647085
41888.08333,0.388070493
41888.20833,0.209589798
41888.33333,0.265637395
41888.45833,0.327007079
41888.58333,0.433353417
41888.70833,0.437385148
41888.83333,0.400235979
41888.95833,0.442330672
41889.08333,0.35756389
41889.20833,0.323612994
41889.33333,0.274172817
41889.45833,0.327895767
41889.58333,0.472465733
41889.70833,0.492237787
41889.83333,0.401616709
41889.95833,0.452051012
41890.08333,0.289205202
41890.20833,0.304930461
41890.33333,0.15894462
41890.45833,0.461691018
41890.58333,0.344625195
41890.70833,0.30828438
41890.83333,0.328352664
41890.95833,0.421936035
41891.08333,0.385816137
41891.20833,0.146603404
41891.33333,0.198694583
41891.45833,0.356881056
41891.58333,0.342230256
41891.70833,0.395877893
41891.83333,0.359491891
41891.95833,0.327087413
41892.08333,0.341632776
41892.20833,0.111216549
41892.33333,0.061505247
41892.45833,0.423402119
41892.58333,0.292955766
41892.70833,0.359401516
41892.83333,0.371341065
41892.95833,0.322106743
41893.08333,0.126274037
41893.20833,0.036054627
41893.33333,0.029120852
41893.45833,0.387347492
41893.58333,0.418707637
41893.70833,0.489185118
41893.83333,0.732278958
41893.95833,0.63006979
41894.08333,0.611251695
41894.20833,0.455123764
41894.33333,0.533524125
41894.45833,0.512577195
41894.58333,0.490606015
41894.70833,0.416824823
41894.83333,0.491931516
41894.95833,0.475483256
41895.08333,0.445594216
41895.20833,0.446774113
41895.33333,0.373284129
41895.45833,0.420128533
41895.58333,0.449706281
41895.70833,0.379936737
41895.83333,0.455826681
41895.95833,0.402169001
41896.08333,0.408314505
41896.20833,0.366008937
41896.33333,0.289702264
41896.45833,0.411557966
41896.58333,0.32779033
41896.70833,0.243410152
41896.83333,0.356886077
41896.95833,0.312567154
41897.08333,0.092639454
41897.20833,0.046347341
41897.33333,0.026484912
41897.45833,0.398222624
41897.58333,0.451242657
41897.70833,0.230677311
41897.83333,0.335703168
41897.95833,0.323909223
41898.08333,0.319044033
41898.20833,0.215619822
41898.33333,0.25138324
41898.45833,0.20006025
41898.58333,0.468775418
41898.70833,0.302590752
41898.83333,0.420816388
41898.95833,0.286358387
41899.08333,0.160832455
41899.20833,0.297017623
41899.33333,0.304418336
41899.45833,0.273545213
41899.58333,0.252994929
41899.70833,0.327775267
41899.83333,0.373158608
41899.95833,0.424632224
41900.08333,0.310147111
41900.20833,0.245272882
41900.33333,0.294612642
41900.45833,0.322126826
41900.58333,0.259085204
41900.70833,0.302746398
41900.83333,0.275608776
41900.95833,0.371140232
41901.08333,0.104820003
41901.20833,0.126043079
41901.33333,0.080393634
41901.45833,0.073404629
41901.58333,0.089877994
41901.70833,0.116543656
41901.83333,0.101948085
41901.95833,0.287407742
41902.08333,0.117422303
41902.20833,0.016613948
41902.33333,0.040101421
41902.45833,0.035728272
41902.58333,0.185841241
41902.70833,0.163362956
41902.83333,0.212080133
41902.95833,0.301225084
41903.08333,0.215052468
41903.20833,0.07388663
41903.33333,0.064803936
41903.45833,0.047210925
41903.58333,0.058924537
41903.70833,0.064276749
41903.83333,0.074689963
41903.95833,0.102023397
41904.08333,0.090169202
41904.20833,0.0198072
41904.33333,0.043736507
41904.45833,0.077843049
41904.58333,0.176301652
41904.70833,0.078736758
41904.83333,0.187623638
41904.95833,0.152964804
41905.08333,0.055023347
41905.20833,0.043359944
41905.33333,0.036712356
41905.45833,0.133293167
41905.58333,0.152623387
41905.70833,0.068579605
41905.83333,0.153823367
41905.95833,0.171280815
41906.08333,0.053873575
41906.20833,0.060671788
41906.33333,0.048887885
41906.45833,0.105693629
41906.58333,0.057940453
41906.70833,0.059848371
41906.83333,0.103524627
41906.95833,0.062489331
41907.08333,0.063247477
41907.20833,0.041195963
41907.33333,0.029582768
41907.45833,0.06368429
41907.58333,0.046678717
41907.70833,0.06032535
41907.83333,0.032273937
41907.95833,0.130662248
41908.08333,0.184761761
41908.20833,0.127052267
41908.33333,0.12959281
41908.45833,0.293116433
41908.58333,0.357513682
41908.70833,0.430290706
41908.83333,0.404348044
41908.95833,0.342646985
41909.08333,0.261264247
41909.20833,0.331038811
41909.33333,0.265973791
41909.45833,0.346282071
41909.58333,0.32947231
41909.70833,0.242245318
41909.83333,0.365436562
41909.95833,0.373565296
41910.08333,0.417703469
41910.20833,0.240247025
41910.33333,0.253557263
41910.45833,0.273525129
41910.58333,0.252286991
41910.70833,0.292925641
41910.83333,0.383416177
41910.95833,0.417271677
41911.08333,0.297409248
41911.20833,0.107601546
41911.33333,0.041682984
41911.45833,0.372284983
41911.58333,0.279740925
41911.70833,0.142380881
41911.83333,0.086509012
41911.95833,0.139980921
41912.08333,0.132017874
41912.20833,0.086534117
41912.33333,0.14111563
41912.45833,0.02551087
41912.58333,0.112978862
41912.70833,0.049289552
41912.83333,0.100356479
41912.95833,0.157101973
41913.08333,0.08054928
41913.20833,0.066280062
41913.33333,0.060350454
41913.45833,0.027845559
41913.58333,0.023653161
41913.70833,0.014540342
41913.83333,0.048385801
41913.95833,0.156574785
41914.08333,0.048707135
41914.20833,0.038138274
41914.33333,0.019546116
41914.45833,0.019290054
41914.58333,0.054917909
41914.70833,0.047195863
41914.83333,0.048601697
41914.95833,0.152030928
41915.08333,0.028563539
41915.20833,0.019531054
41915.33333,0.025315057
41915.45833,0.022453181
41915.58333,0.094607622
41915.70833,0.026635537
41915.83333,0.16284581
41915.95833,0.135226189
41916.08333,0.042119797
41916.20833,0.029296581
41916.33333,0.043369985
41916.45833,0.024039765
41916.58333,0.022483306
41916.70833,0.036682231
41916.83333,0.05678064
41916.95833,0.058241703
41917.08333,0.017839032
41917.20833,0.033408646
41917.33333,0.03805292
41917.45833,0.013902696
41917.58333,0.177687403
41917.70833,0.073339358
41917.83333,0.048596676
41917.95833,0.064025707
41918.08333,0.033463875
41918.20833,0.042280464
41918.33333,0.031355124
41918.45833,0.028046393
41918.58333,0.049274489
41918.70833,0.068122709
41918.83333,0.142948235
41918.95833,0.11710599
41919.08333,0.038263795
41919.20833,0.033624542
41919.33333,0.038273836
41919.45833,0.018808053
41919.58333,0.01110609
41919.70833,0.133579354
41919.83333,0.150695386
41919.95833,0.127775267
41920.08333,0.038263795
41920.20833,0.038073003
41920.33333,0.033544208
41920.45833,0.023643119
41920.58333,0.075021339
41920.70833,0.083024552
41920.83333,0.092383391
41920.95833,0.075156901
41921.08333,0.03805292
41921.20833,0.033408646
41921.33333,0.027629663
41921.45833,0.067771251
41921.58333,0.022413014
41921.70833,0.062961289
41921.83333,0.090460411
41921.95833,0.089576743
41922.08333,0.026745996
41922.20833,0.038012753
41922.33333,0.042767485
41922.45833,0.044012653
41922.58333,0.098192499
41922.70833,0.089165035
41922.83333,0.077366069
41922.95833,0.038073003
41923.08333,0.033423708
41923.20833,0.019470804
41923.33333,0.019470804
41923.45833,0.070603002
41923.58333,0.066611437
41923.70833,0.0194457
41923.83333,0.145779987
41923.95833,0.107782297
41924.08333,0.070628107
41924.20833,0.038073003
41924.33333,0.022423056
41924.45833,0.02634935
41924.58333,0.024285786
41924.70833,0.035316564
41924.83333,0.041467088
41924.95833,0.059652558
41925.08333,0.037902295
41925.20833,0.019305116
41925.33333,0.019300095
41925.45833,0.102982377
41925.58333,0.037907315
41925.70833,0.01933022
41925.83333,0.022498368
41925.95833,0.047135613
41926.08333,0.019340262
41926.20833,0.019335241
41926.33333,0.0193252
41926.45833,0.018798012
41926.58333,0.018672491
41926.70833,0.05600241
41926.83333,0.070151127
41926.95833,0.070171211
41927.08333,0.019033991
41927.20833,0.019033991
41927.33333,0.019013908
41927.45833,0.019003866
41927.58333,0.019003866
41927.70833,0.019049054
41927.83333,0.019169554
41927.95833,0.037791836
41928.08333,0.019214741
41928.20833,0.01920972
41928.33333,0.019199679
41928.45833,0.019194658
41928.58333,0.019184616
41928.70833,0.019174574
41928.83333,0.016187177
41928.95833,0.019169554
41929.08333,0.018918512
41929.20833,0.019154491
41929.33333,0.019139429
41929.45833,0.019129387
41929.58333,0.019129387
41929.70833,0.005176482
41929.83333,0.023095848
41929.95833,0.01248682
41930.08333,0.019134408
41930.20833,0.019139429
41930.33333,0.019124366
41930.45833,0.019104283
41930.58333,0.019099262
41930.70833,0.019219762
41930.83333,0.018275845
41930.95833,0.027172767
41931.08333,0.019129387
41931.20833,0.019144449
41931.33333,0.019119345
41931.45833,0.019159512
41931.58333,0.019295075
41931.70833,0.089019431
41931.83333,0.14483607
41931.95833,0.089084702
41932.08333,0.015926093
41932.20833,0.038514837
